8192 3
-0.387469 0.583125 0.659315
0.805917 1.603027 -0.170469
0.539513 1.888643 0.226524
0.657342 1.600046 -0.254357
1.092413 1.509351 -0.069004
0.217410 1.581425 -0.265373
0.599937 0.758721 0.595060
0.841024 1.180342 0.131586
-0.077522 1.907297 0.684679
-0.410298 0.919362 -0.156851
0.572338 1.836575 -0.221511
-0.329653 1.456584 0.909913
-0.470908 1.128072 1.043533
0.088677 1.621007 1.057668
0.016145 1.420057 -0.294509
0.938020 1.452648 0.165127
1.109468 1.212005 0.200699
0.265888 0.903063 1.235990
0.420647 0.519675 1.188150
-0.313689 0.518431 0.147400
0.351987 1.399005 1.346136
-0.481003 1.443234 1.308127
0.626925 0.758048 0.697732
0.202488 1.876241 0.781408
0.910221 0.547411 0.758852
0.749209 0.854271 -0.060851
0.077701 1.911758 -0.125046
-0.323170 0.974882 0.904540
0.964549 1.219380 0.606375
1.073999 1.064815 1.024404
0.946669 1.847505 0.179700
0.055332 1.525690 1.122331
1.147111 0.701841 1.211397
0.691024 0.909935 1.014832
0.048203 0.905113 1.032815
0.061982 0.453592 0.984930
0.113007 1.055190 0.572549
1.113265 1.410989 0.301281
0.756601 0.740891 0.236422
0.057636 0.408565 -0.109248
0.531252 1.168914 0.051447
0.401527 1.250426 -0.292541
0.947047 1.836887 1.395060
1.099576 0.847991 0.175026
-0.104869 0.563327 1.134911
-0.064514 0.584148 0.582802
-0.102688 1.227465 -0.126429
-0.368574 1.911458 0.573658
0.664616 1.858620 0.313872
-0.029470 1.423840 0.198982
0.196345 1.921309 0.061509
-0.218937 0.929416 0.877230
0.394649 0.629010 0.904330
-0.212945 2.014269 0.736092
-0.345134 2.065998 0.687981
-0.026070 0.578753 0.559222
0.772496 0.446506 0.395678
-0.176749 0.815251 0.945663
-0.355991 1.534174 1.124735
-0.325901 1.849977 0.284339
0.294028 1.361504 1.141431
0.614955 1.746081 1.024860
0.886012 0.721208 1.039703
-0.335223 1.230220 1.181535
0.150472 0.841027 0.312401
0.043566 1.328172 0.352596
-0.334319 1.065086 1.071547
-0.089331 0.750773 0.705836
-0.293592 1.343472 1.268864
0.588934 1.055243 0.073877
0.796659 0.767349 0.415908
-0.184368 0.553013 1.300714
0.108265 1.866652 0.338889
1.185907 1.162568 0.749906
-0.369995 0.864338 1.039329
0.351705 0.830978 0.669113
0.654624 1.475247 1.008418
0.804324 0.543849 0.219053
-0.017389 0.884220 0.791205
-0.479853 1.555610 -0.167778
0.993999 1.825615 0.051150
1.103658 0.696939 -0.287732
0.070745 0.792233 0.218653
0.916392 1.239208 0.572457
0.363058 1.267046 0.830347
-0.269679 0.854370 1.169405
1.072140 1.916196 1.156546
0.402215 1.161928 0.561820
0.779462 1.195534 1.172359
-0.095269 1.157569 0.421312
-0.066071 1.399487 0.544938
-0.039947 1.454835 -0.103536
0.962905 1.027906 0.485717
0.264135 2.025291 -0.252052
0.568745 0.480483 -0.121853
0.291797 0.754277 0.566525
-0.274315 0.670557 -0.239177
0.658214 1.127450 -0.214378
0.153821 0.514012 0.121298
0.941771 0.561626 0.199469
0.698272 1.815985 1.070999
1.007024 1.171753 1.088389
0.733541 0.501544 1.228683
-0.090980 2.055703 0.413550
0.070340 1.603912 -0.081996
1.056420 0.909117 1.203929
0.441803 2.069995 0.976629
-0.213554 2.063412 1.350169
-0.328388 1.258035 -0.286573
-0.132123 0.925012 1.249226
-0.065501 0.772685 0.814124
1.047549 1.945018 -0.201227
0.783307 0.869792 0.196903
1.089660 1.418285 -0.233117
-0.315565 1.780411 0.971123
0.351336 0.825682 1.319477
-0.287343 0.452902 1.019188
0.865112 0.631434 1.033345
-0.148441 0.560833 0.941764
0.431329 1.233409 0.823320
0.103236 1.017779 0.084892
-0.043643 1.543242 0.603207
0.038103 0.515728 0.960314
0.096077 1.701972 0.245556
0.018356 0.743288 0.769216
1.022225 1.951847 -0.172744
0.465635 0.529284 1.136903
-0.398796 1.955662 0.610296
-0.123798 0.908259 0.998568
0.423606 0.705485 1.155061
1.009052 2.001577 0.061727
0.443659 1.654828 0.472572
0.909014 1.678846 1.053530
0.597919 1.810104 -0.022462
1.164276 0.713571 0.351249
0.507576 1.048221 0.924170
-0.068430 1.943480 1.132721
-0.309290 1.497116 0.167950
-0.219196 1.683274 0.977357
0.366780 1.461989 0.798177
-0.242028 1.232279 -0.150492
0.786939 1.093155 -0.258566
0.693310 0.703868 1.126699
0.839847 0.958944 0.617577
0.575200 1.506975 0.372047
0.546808 1.818359 0.510124
-0.012558 1.696089 0.582477
-0.069731 1.493515 0.116156
1.196058 1.172954 1.268211
0.451722 1.030927 -0.073835
0.537570 0.792866 0.408673
0.954726 1.408326 1.284894
0.911935 1.380625 0.523479
0.142026 1.090921 -0.188617
0.983024 1.561056 0.158413
0.215015 1.171968 -0.244205
0.227877 2.005762 0.613272
1.183787 1.740649 -0.014156
0.235625 0.774821 -0.251125
0.819862 1.556292 1.075102
0.871892 1.385375 0.442889
0.522601 1.314037 0.640342
-0.320451 0.417959 0.946473
1.067494 1.951503 1.025663
0.837978 0.652404 -0.236918
-0.045967 0.668777 0.346343
0.006784 1.576663 1.374792
0.987614 0.444427 0.558288
0.117859 1.216673 0.271518
-0.170837 1.937394 -0.061909
-0.403399 0.776942 0.532800
1.152766 1.613313 1.204725
-0.014979 1.275491 0.376310
0.298551 0.728505 0.887277
-0.311130 1.218090 0.290808
0.815162 1.782983 0.678818
0.149940 1.927589 1.101112
0.141962 0.984106 0.554082
-0.445909 0.597669 0.366118
0.272680 0.963819 0.644758
0.570182 1.873560 -0.297536
-0.166183 1.707651 0.565951
0.757496 0.411936 0.867917
0.278421 1.135396 0.236765
-0.447308 1.741259 0.558774
0.358933 0.756660 0.722501
0.185749 0.853665 1.017723
0.960635 0.915512 0.287072
0.661454 1.278389 0.046616
0.968645 1.768085 -0.011586
0.455381 1.960512 0.751668
0.897023 0.936843 -0.184656
0.454737 1.447081 1.213315
0.069255 1.710509 0.265178
0.268882 0.473566 1.113777
0.556640 1.090251 1.161514
-0.312508 1.996046 1.067611
0.154147 0.699542 1.293035
-0.082730 0.536913 0.513371
0.033840 0.516022 1.193123
0.170749 0.948478 1.037599
0.005502 0.599401 0.146681
0.276450 1.157180 0.202096
-0.444042 1.152315 0.815104
0.667498 1.228112 -0.243638
0.136803 1.896771 -0.102307
0.833245 1.329631 0.327259
-0.056198 1.688869 0.824936
0.948902 0.666944 1.382525
0.287030 2.068153 1.209521
-0.000103 0.445035 0.773559
-0.004518 1.707956 -0.184797
-0.372723 1.098468 1.370564
0.683203 1.835796 0.195017
-0.171180 2.009063 1.028783
0.442368 0.595940 -0.138658
-0.471939 1.219553 0.784295
0.917236 0.765206 0.343621
0.386384 1.222334 0.235561
0.825036 0.914382 0.571722
-0.160937 0.547486 0.980639
-0.469462 0.839456 -0.105966
0.742818 1.668145 -0.253050
0.555256 1.379911 1.199099
-0.023653 0.557526 0.731549
0.793511 1.812551 0.441038
0.916583 0.711494 1.130497
0.275801 0.533302 0.242679
0.551711 1.003465 0.375844
0.508861 1.867153 0.634583
0.436611 1.682327 0.815089
-0.286971 1.328418 -0.234370
-0.355966 0.699414 -0.294350
0.959370 1.381606 0.087601
0.446167 1.241092 0.565964
-0.458055 0.650657 0.517525
0.318261 1.045316 0.900781
0.806642 0.780835 1.343854
0.122311 0.748184 0.480921
-0.178569 2.065754 1.252443
-0.221621 1.642123 1.158301
0.316837 1.074791 1.182804
0.933145 0.986885 1.030911
0.361737 1.608737 1.241871
-0.000900 2.016939 0.360526
0.226438 1.097602 -0.282274
0.018657 0.856296 0.416297
0.189113 1.355928 0.028377
0.475117 1.420648 -0.124976
1.046129 2.023289 0.090891
0.685268 1.181282 1.141186
-0.266486 1.750407 0.954699
0.503976 0.844796 0.345496
0.957715 1.873289 0.331980
-0.355394 1.962387 1.377791
0.490356 2.011163 0.298053
0.447607 1.684541 -0.149517
0.618013 1.710971 1.329687
-0.484112 1.434316 0.460735
0.443837 1.989094 0.147262
0.315889 1.586623 0.154155
0.605258 1.197078 1.224351
0.944768 2.026875 0.143283
0.309284 1.527574 0.175469
-0.096772 1.355279 -0.051646
0.442327 0.743151 0.170893
-0.091825 0.993735 0.916516
0.941665 1.645896 1.370000
-0.464748 0.771397 1.158209
0.720795 0.671277 0.706735
1.186666 1.706555 0.529679
-0.349301 1.390789 0.839570
1.192644 1.473769 1.380752
0.333145 1.548667 0.324835
0.334259 1.010253 1.221464
-0.484926 1.741966 1.200255
0.918055 1.306557 0.030107
1.187565 2.062296 1.186728
0.659873 0.966970 -0.192775
0.373297 2.033081 0.211807
-0.134767 1.341266 0.183266
1.013031 1.511527 0.854886
1.130244 0.833219 0.879018
0.706091 0.509948 1.375887
-0.176397 1.255735 1.308862
0.668882 0.892871 0.165355
0.250806 1.521759 0.173534
1.084601 1.877290 0.836179
-0.375607 1.504662 0.291232
0.664998 1.234659 1.272718
0.714688 2.051879 0.725275
0.580045 0.699242 0.346223
0.352976 1.389723 1.164296
0.711577 1.361215 0.177542
0.894972 1.064609 0.780266
1.049002 1.686245 0.380909
1.045667 1.633883 1.247900
1.116843 0.528589 0.592744
0.859105 0.912502 -0.144807
0.926924 1.877842 -0.177193
0.341008 1.358542 0.985037
0.298424 0.693176 0.672430
1.089368 1.398006 -0.061958
-0.116857 0.501943 0.806776
0.663614 1.393317 1.116440
-0.320443 1.091067 1.056349
-0.436441 0.789469 0.886629
0.092814 1.208614 0.803584
0.877097 1.707431 1.105370
0.870099 1.465622 -0.237615
1.137934 1.976921 0.621991
0.014574 1.994165 0.406792
1.136810 0.417901 0.505358
0.994926 2.056155 0.644463
0.797965 2.074677 -0.164008
-0.270981 1.672785 1.309699
0.139622 0.578692 0.619181
0.208503 1.086428 0.656467
0.595144 0.932120 -0.111760
0.019632 1.985761 1.052110
0.811364 1.353039 0.474989
0.932524 1.691623 0.889668
1.177360 0.716651 0.155144
0.184113 1.895035 -0.286566
-0.230645 0.527156 -0.245537
1.053208 0.620882 0.381316
-0.107515 1.350753 0.752212
1.010825 1.278897 1.216213
0.188166 1.006392 -0.133842
0.919389 1.498027 0.303693
-0.229884 1.964094 0.651693
0.910160 1.968285 -0.220370
0.562338 1.779497 0.757332
-0.416566 0.715144 -0.282728
-0.143699 1.814344 0.310707
-0.244072 2.074480 1.082832
0.008509 1.388951 -0.207425
1.122542 1.956729 0.337970
0.972282 1.900158 1.235657
0.203751 1.190706 0.264922
0.322180 0.865877 1.168111
0.242029 1.006427 -0.095023
0.263135 1.789698 0.743232
1.045016 1.959622 0.288824
0.541089 0.863962 0.357175
0.998239 0.772045 -0.235991
-0.353698 1.318559 0.795035
0.662812 1.627014 0.633989
0.886864 1.910912 1.292512
0.422166 1.671981 1.370271
0.711440 1.338440 0.203941
-0.136734 1.226161 0.590916
0.253589 0.412683 0.152157
-0.366540 1.754128 0.316207
0.810626 1.090805 0.596892
-0.105179 1.542039 0.405277
0.755878 0.426938 -0.052362
0.118019 1.376427 0.578775
1.186692 1.278261 0.339294
0.240972 0.627311 0.949447
-0.110718 1.459077 1.069356
0.737180 1.754005 1.381983
0.249236 1.761256 0.216202
0.845505 1.451370 0.469117
0.424721 1.955344 0.266095
-0.373662 0.415513 0.601724
1.038801 0.747287 0.553672
-0.477893 1.362756 -0.205138
1.122446 0.458308 1.288807
-0.435407 2.057772 0.991245
-0.420347 1.007704 1.211927
-0.085900 0.652364 0.033411
0.078246 1.533428 0.272747
0.649829 1.969232 1.133067
1.031516 1.823742 1.100009
1.148629 1.649992 1.123977
0.981870 1.822269 1.034110
0.273245 1.213277 0.967296
0.322613 1.931962 0.519557
0.585809 1.746621 0.920373
-0.358106 1.568383 -0.276949
1.179652 0.429421 0.967763
0.931754 0.997618 0.060884
0.841704 0.730510 1.391858
-0.415303 1.429505 0.764715
0.081514 2.073295 -0.096946
0.673168 2.077002 0.470796
0.154258 1.566104 1.119180
0.004648 1.964331 0.819079
0.609577 1.970801 0.651119
0.787428 0.772688 0.439967
0.301203 1.609643 0.765156
0.798466 1.597434 1.275161
0.026284 1.021426 0.649819
-0.034952 1.117621 0.470230
1.077858 0.560826 1.253077
1.164781 1.066754 0.449750
1.081543 1.000767 -0.093436
0.104985 0.639877 -0.062906
0.357244 1.628123 0.112818
0.561984 1.903022 0.820109
0.888176 0.948646 0.458605
-0.326371 1.547833 0.868451
0.963590 1.898701 1.038513
0.603926 1.706844 -0.243499
-0.092274 0.626126 0.867934
0.686814 1.491999 0.585074
-0.412725 1.044598 -0.113869
0.522074 0.737114 0.788931
0.367255 0.918286 0.585000
0.280049 0.496582 -0.115612
0.256766 1.817289 1.034273
0.190948 1.491545 -0.152363
0.877377 1.028665 1.365819
-0.272142 0.793797 1.142072
-0.121748 0.953395 1.103606
-0.196827 1.491947 1.381657
0.032248 1.898257 0.920295
0.647967 1.524413 0.194313
-0.434628 0.405051 0.285359
-0.131930 2.000967 1.388736
0.896769 0.476129 -0.063815
1.102295 1.846695 0.669179
-0.037793 1.812939 0.645471
-0.296637 1.250599 0.125156
1.027743 1.657898 -0.200755
0.233869 1.317903 0.088960
0.020904 2.099951 -0.272042
0.436943 1.938705 1.349804
0.234469 1.967546 0.799528
1.023662 1.690685 1.115610
0.183474 2.019979 0.192100
1.192866 1.644364 0.921043
0.141384 1.260329 0.374077
-0.200774 0.520777 0.906849
0.603615 0.707804 0.365017
0.914485 1.318773 0.308205
-0.028250 1.161710 0.962701
-0.286944 1.898454 0.221085
-0.488754 0.438371 1.016851
0.944006 1.446149 0.711417
-0.098721 0.962901 1.294473
0.066857 1.594063 1.249280
0.471358 0.608797 0.171080
0.169981 1.103436 0.497181
0.983439 1.862492 1.066785
1.065981 2.045445 0.777236
0.329194 0.549150 0.742372
0.400570 1.476089 0.598714
0.457352 1.645925 -0.275284
-0.096005 0.672800 1.353895
-0.339524 1.114350 1.009020
0.072541 1.130635 0.668774
-0.297857 1.016063 1.042994
-0.495891 1.456195 0.155048
1.009151 1.519778 0.053345
0.097925 2.058028 0.776442
-0.233030 1.165951 0.181698
-0.216194 1.695525 0.361019
-0.332123 0.841492 0.818499
0.569766 0.663873 0.195162
-0.135761 1.696993 1.223325
0.829406 2.032270 1.349020
-0.231566 0.976420 0.587879
-0.295181 2.050540 1.078283
0.833359 1.312129 0.449253
-0.098643 2.092647 0.537749
0.385252 1.582968 0.535641
0.210951 1.149126 1.163439
0.071700 1.156726 0.885744
0.617010 0.881524 0.626075
0.623432 1.975119 0.344518
-0.317956 2.095543 0.825097
0.620253 0.804438 0.976609
-0.316381 1.797744 0.960348
-0.095859 2.079821 0.320851
0.577588 2.096681 0.531474
1.003774 1.110811 0.370699
0.924780 1.502503 0.266829
0.902831 1.420660 -0.001681
0.059245 1.798200 1.233431
0.651724 1.785425 0.665516
0.466893 0.984868 0.023169
0.262930 0.964140 0.117683
0.967647 1.200525 1.394725
-0.361324 1.760113 1.110091
0.052562 1.579699 0.374826
0.427993 1.283641 0.756894
-0.035210 1.206342 1.019609
-0.058158 1.636715 0.733762
0.390222 1.413723 0.233431
0.501864 0.446992 0.123526
0.997764 0.415490 0.338838
0.961981 1.480527 1.293692
0.478333 0.409867 -0.239875
-0.352040 1.631397 0.385810
0.405558 1.716431 0.754850
0.307530 0.470536 0.366173
0.699709 1.821304 0.729232
-0.258113 1.568814 0.634025
0.961155 1.652474 0.469028
0.766029 1.213451 1.144835
-0.150355 1.239104 -0.255431
0.167062 1.663782 0.692209
0.703451 1.834787 -0.284402
0.285406 2.001951 1.190400
0.752889 1.141083 0.203427
-0.128681 0.915071 -0.260322
0.054826 1.164072 0.727526
0.314018 0.688187 0.977000
-0.293081 1.435609 0.789137
0.721079 0.623667 0.603417
0.161432 0.648381 0.050184
0.952480 1.262954 -0.260056
0.586492 1.311279 -0.177265
0.574507 1.802359 0.820735
0.716517 0.969931 1.338446
0.873556 0.441508 0.122641
0.961222 0.877814 0.337207
-0.328543 0.915828 0.863557
0.738058 0.567639 1.166895
0.524123 0.808520 0.725972
0.023168 1.963501 0.806815
0.753198 0.614697 1.306232
-0.457177 1.610028 -0.149595
0.933787 0.496616 -0.095054
0.222471 1.955677 1.397570
0.771567 1.794803 0.218144
0.260446 1.150953 1.394582
-0.465773 1.793600 0.277635
-0.003141 1.283827 -0.281667
0.483098 0.517041 -0.294640
0.023615 0.812094 -0.293186
0.827178 1.282523 1.312763
0.830455 1.635167 0.046042
-0.432409 1.951117 0.020845
0.549458 1.742957 0.291240
-0.308191 1.877937 1.043455
0.539342 1.177487 0.172373
-0.087645 1.067177 -0.085167
0.518431 1.983317 0.182274
1.000168 0.530075 0.640378
-0.015360 1.973392 0.727650
0.187334 1.594454 0.880047
0.821298 1.152095 0.694998
0.296671 1.533157 0.665771
0.106595 1.393427 0.205274
0.266533 0.796245 1.049916
0.278091 0.711699 1.237587
0.192319 1.094738 0.339679
0.413935 1.516462 0.301240
-0.194290 2.004012 0.853199
0.901291 1.957764 0.533137
0.168929 1.396168 -0.186823
0.142930 0.799593 1.091444
0.349409 1.256029 0.531796
0.578097 0.642021 0.933928
0.771969 1.606006 0.920394
-0.348595 1.009016 0.854666
-0.040810 0.728786 0.106199
0.902187 1.717907 -0.216507
-0.436337 1.765232 1.398333
-0.199450 0.546736 -0.075409
-0.034116 1.480011 0.890986
0.587527 0.968070 0.208886
0.853393 1.043243 0.234369
0.596760 0.697660 0.869667
0.131648 0.417790 0.656784
1.006179 0.535063 1.260141
0.872635 0.537888 -0.246937
0.514868 1.198151 0.572327
0.316821 1.344420 0.830431
0.559531 1.584499 0.228686
1.079506 2.045807 1.130095
-0.052353 1.883215 1.257534
0.777929 1.250868 0.082734
1.124698 0.405211 0.760522
-0.033158 1.056509 1.137414
-0.277380 1.604890 0.815644
0.306465 0.899891 0.805474
1.149631 0.661864 1.328427
0.164847 2.078102 1.072077
-0.126964 1.864240 0.971327
0.158691 1.575228 -0.246322
0.885922 1.467165 0.249438
-0.303216 2.055300 0.816417
0.020097 1.714755 -0.063835
1.095423 1.174649 0.406494
0.195070 0.448405 0.865941
0.130741 1.502738 0.836389
-0.271867 1.505327 0.295232
1.177010 1.025773 0.345684
0.344804 0.751064 1.235521
1.030574 1.199438 0.836961
0.101628 1.260431 1.239364
0.605020 0.581782 0.994250
0.282724 0.999189 0.971203
0.889420 2.027424 0.531525
0.610457 1.435660 0.501175
-0.438123 0.938231 1.282149
1.165208 1.651073 -0.041897
-0.191846 1.453521 -0.264183
-0.346690 1.350857 -0.058854
0.296971 0.493961 0.034981
0.010729 1.562029 -0.007782
0.240193 1.622445 0.585869
-0.187793 1.005084 -0.110113
0.395528 1.562589 1.136144
0.998081 1.024340 0.849185
0.669204 1.641839 1.107927
0.177370 1.369794 0.307807
0.646147 0.862910 1.137329
-0.230421 0.568434 0.503606
0.525539 1.386594 0.403543
0.255237 1.587546 0.070292
0.228488 1.256587 0.899455
0.579962 1.989140 0.826770
0.347133 1.571913 1.134399
0.331845 1.874366 -0.043135
0.383051 0.931290 1.089685
0.239430 0.917559 0.318218
-0.029031 1.015035 0.487174
0.967925 2.078422 0.037350
0.372543 0.758651 0.909758
0.511271 0.563816 1.075434
0.653466 2.070073 -0.112846
-0.394745 1.771680 0.009721
0.157724 0.624384 -0.002411
0.352963 1.449694 0.979837
-0.381126 1.730681 0.674516
0.710175 0.729446 -0.101943
0.361691 1.228636 -0.191396
1.011420 1.787990 -0.228246
0.402652 1.842996 0.803246
0.563138 1.135796 0.007054
0.495803 0.928198 -0.097907
0.703363 0.684558 0.002000
0.398029 1.600774 0.452867
0.793749 1.797393 1.076287
0.688807 1.183155 0.669271
0.708002 0.818423 -0.194167
1.085699 0.620754 -0.038991
-0.130406 0.407441 0.890948
-0.392488 1.037457 0.712752
0.827524 0.937024 1.212853
0.053554 0.607800 0.535818
0.005068 0.943890 0.919638
0.494696 0.446353 1.335036
-0.305275 1.988703 1.097125
0.012682 1.665205 0.428075
-0.034631 1.084297 0.698733
0.605065 2.027087 0.228514
0.299633 1.864724 1.185671
0.269936 0.754706 0.678831
0.348222 2.036795 0.726971
-0.431544 1.070956 0.837348
0.767755 1.981630 1.379608
0.924969 1.189239 1.244539
0.928871 1.908086 0.612919
0.965279 0.495380 -0.286158
0.910656 0.680983 0.632108
0.874396 0.725779 0.683609
0.594694 1.360521 0.176847
0.128314 0.671835 0.121827
0.500624 0.557348 0.032642
-0.265211 1.948614 0.071469
0.033259 1.669144 0.114024
0.388940 0.726061 1.260035
0.781244 0.643404 -0.073479
0.717768 0.485508 0.401567
-0.051493 1.857074 0.126276
0.827085 1.442135 0.356381
0.343366 0.863252 -0.197208
1.049293 0.774678 0.191917
0.218030 1.406800 1.033415
0.053607 0.631227 1.172448
0.206419 0.556840 0.174562
0.799311 0.749912 1.351357
0.133361 1.789582 -0.276001
1.078601 1.353855 0.053344
0.097924 0.944774 0.449217
-0.409948 1.270861 0.529945
1.136994 0.842085 1.092638
-0.021439 1.281193 0.858864
-0.306461 1.625377 0.184209
0.580333 1.496748 0.555146
1.144296 1.080246 0.554865
-0.179357 0.415733 0.699516
0.306216 0.850158 -0.247095
0.534141 0.958462 0.755849
0.465454 1.411875 1.210412
0.997594 0.451283 0.321696
-0.464853 1.370788 0.687891
0.725126 0.493413 -0.100917
-0.139878 1.559563 -0.219161
1.018851 1.018012 0.436964
-0.429670 0.442571 -0.175388
0.122435 1.226777 1.001708
0.805418 1.422586 0.019635
-0.124378 0.761721 -0.019146
0.152449 1.236110 0.532726
0.113740 1.126521 0.580273
1.162298 1.090395 1.243758
0.193209 0.452260 -0.174975
0.248849 1.626558 1.197877
0.608301 1.792718 0.802959
-0.354940 1.849535 0.177981
1.075562 2.048360 1.047393
1.051833 0.410968 0.887398
-0.180367 0.737440 0.547185
0.384271 1.956291 1.217304
-0.098170 1.587220 0.142590
-0.455380 0.657003 0.417968
0.731421 0.994065 1.215242
-0.498306 1.543160 0.255767
0.572445 1.342510 1.229050
0.145586 2.046782 0.892417
1.162179 0.584372 -0.172208
0.371723 1.935810 1.220348
0.037742 1.542118 0.418270
-0.409840 1.220758 0.002564
0.875855 1.822510 0.303909
-0.128606 1.632034 1.012500
-0.193333 1.798304 0.543230
1.123265 0.684050 1.179534
0.602827 0.799936 0.608288
1.026344 0.794567 0.554199
0.355787 2.024343 0.419995
0.066528 1.783873 1.069042
-0.141321 1.282360 0.598797
-0.221313 0.473729 0.143163
0.499189 0.526008 0.007374
0.392185 1.042940 1.255622
-0.200902 1.483746 0.473730
-0.268514 1.997665 1.074676
0.778597 1.757073 1.139342
-0.315451 0.518462 0.195489
-0.292926 1.686963 0.296211
1.081902 1.711916 -0.079050
0.010443 0.400179 0.866497
-0.485566 0.552011 0.048673
0.267835 1.267785 0.350060
0.981530 1.068691 1.157438
0.697417 0.995551 -0.165435
0.195239 0.859826 0.865656
-0.102850 1.094848 0.275971
0.623878 1.481215 0.795097
-0.266838 0.744999 0.997610
1.044936 0.873490 -0.230296
0.907753 1.086697 0.264844
0.088431 1.315555 1.130410
-0.247373 1.484053 -0.025430
0.852132 0.902080 0.892328
0.477973 0.959845 0.853406
0.514824 1.659434 0.545483
0.920539 0.566125 0.487510
0.508159 1.955775 1.264356
-0.252096 0.670519 0.526206
0.490402 0.589897 0.203399
0.740605 0.757990 0.670429
-0.435098 1.493760 -0.284587
0.675347 0.942812 1.386909
-0.390014 0.664985 -0.070858
-0.305165 1.911187 0.886990
1.131756 1.257033 0.025885
0.361130 1.662243 0.641749
-0.478912 1.964836 1.105895
0.381265 1.683344 -0.291859
0.150864 1.845242 1.048340
0.972444 1.275711 0.527682
-0.273043 0.414967 1.116984
0.538015 1.142253 1.140994
1.013665 0.911486 1.220474
-0.335089 0.993234 0.250313
-0.349640 1.449489 0.857088
0.129719 1.429955 1.003831
0.873518 1.205422 0.059332
0.893663 0.457798 1.157125
0.071361 1.133830 0.822572
0.370390 0.959106 -0.260597
1.128033 0.408686 1.178652
0.575932 1.449063 0.044660
1.041015 0.980068 0.218302
0.178171 1.642141 -0.104584
-0.466293 0.934352 0.065311
0.880961 0.798092 0.299255
0.694167 1.177541 -0.249665
1.082759 1.637449 0.758769
0.048221 0.887428 0.440759
1.049169 0.827848 0.353686
-0.333575 1.309498 -0.150871
0.792443 1.247814 1.318442
0.236085 0.408577 0.555917
0.804180 0.799442 0.041042
0.262463 1.019276 1.247760
-0.416700 1.826575 0.741069
-0.140049 0.626526 1.269638
1.137872 1.318474 1.358069
-0.308667 0.422676 1.272766
0.455945 1.736047 0.131727
-0.068600 2.021134 -0.120568
-0.463461 1.997395 0.475552
0.666788 1.716538 -0.133584
0.380345 2.002456 0.290735
0.008324 1.237016 -0.108526
0.071795 0.934221 0.181313
1.135195 1.008908 0.292116
-0.125480 1.800358 1.068028
-0.170032 0.760050 0.460679
1.041438 1.122601 1.176408
-0.144877 1.586718 0.515777
1.152566 1.747627 -0.035713
-0.181788 1.355805 0.448543
0.158263 1.316248 -0.224060
0.291385 0.437499 -0.023223
0.463385 0.539595 1.290744
0.012739 0.710985 0.379516
1.107936 0.659593 0.421720
0.568743 1.886889 -0.239385
0.488823 1.890280 1.029043
0.217099 0.565709 1.007024
-0.212569 1.493861 1.120131
0.515694 1.231729 1.251776
0.371086 0.749647 0.146324
0.435715 1.609227 0.579937
0.131634 1.551571 1.090172
0.162432 1.550577 -0.111085
-0.146962 1.854247 1.321845
1.002323 1.349599 0.765112
0.730482 0.628486 -0.299570
0.631427 1.328191 0.029816
1.027126 0.868641 0.906935
0.238965 0.882620 0.514692
0.996570 0.542134 1.170333
-0.048689 0.637782 1.268910
0.135851 0.401859 0.153398
-0.007033 0.587844 -0.198851
0.049324 2.090175 0.451191
0.948156 1.338913 0.369308
-0.003152 1.683088 -0.067202
0.423059 1.979267 0.999011
0.347780 1.241696 0.808407
0.073851 1.792705 -0.270252
1.037790 1.848679 1.033978
0.700333 1.885922 0.361379
1.135404 0.550261 0.665641
0.732695 1.669687 0.542649
-0.409588 1.426475 1.318236
0.701500 1.069999 0.544255
0.376228 0.497865 -0.051770
0.760945 1.530560 1.073366
0.424838 0.511181 -0.062767
0.318059 0.887005 0.045742
-0.430414 2.029289 1.276943
-0.089670 1.167045 1.348522
-0.108853 1.017944 0.753448
-0.245780 1.437982 0.985691
-0.104005 0.800043 -0.229588
-0.131053 0.672061 1.119749
0.764869 0.868831 0.790099
-0.179583 1.760123 0.137978
0.901997 0.741434 -0.016621
0.753134 0.821599 0.550411
0.129643 0.841339 1.126941
0.339911 2.032295 0.854807
0.543745 0.707643 0.256037
0.987873 1.813494 0.421263
0.002935 0.898594 0.425301
0.466432 1.168707 0.540474
0.116492 1.090737 -0.178520
1.109655 0.484401 1.208531
0.496186 1.089482 0.050194
0.199505 0.573165 -0.194196
-0.279977 1.833363 0.648418
-0.331987 1.922900 -0.149550
0.700328 1.897497 1.276504
1.114026 1.964792 0.790347
0.556890 1.886847 1.387704
0.624485 1.573411 0.414629
0.180531 1.750954 1.147349
1.026095 1.570683 -0.297607
-0.089286 0.695517 -0.205707
0.713248 1.377678 1.098420
0.161808 0.519697 0.836681
0.765678 1.081747 -0.218400
0.999184 1.818756 0.565109
0.048816 1.143064 0.672833
0.507714 0.624963 1.177740
0.906511 1.262236 1.309409
-0.453135 1.064158 0.408378
-0.419028 1.180383 0.224211
0.759141 0.995649 -0.085181
0.416976 1.116504 0.406737
0.326896 1.359028 0.489393
0.578747 0.831310 1.149850
-0.131133 1.441950 1.214181
0.225664 0.716078 1.090175
-0.273559 1.142927 0.044026
0.359713 0.599469 -0.065627
0.443845 2.081423 0.825739
0.142809 0.753957 1.345216
0.471547 0.980038 -0.153214
-0.156635 1.142846 1.066085
-0.129494 1.083934 0.491685
0.392170 2.032120 0.182712
